"Year","Month","Region","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","Species","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Diacyclops spp","Eucyclops spp","Other rotifer"
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1374,"STN",2013-07-22,"719","199","Delta Smelt",23.3,512,0.23,25,NA,54,0.9589,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,9,0,2,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1343,"STN",2013-07-22,"719","200","Delta Smelt",23.3,512,0.23,25,NA,41,0.5065,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,9,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1230,"STN",2013-06-11,"719","50","Delta Smelt",21,408,0.181581225,28,NA,28,0.1458,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1226,"STN",2013-06-11,"719","44","Delta Smelt",21,408,0.18,28,NA,41,0.4318,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2069,"STN",2015-07-01,"719","7175","Delta Smelt",24,482,0.22,33,NA,47,0.7784,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1408,"STN",2012-06-11,"719","5152","Delta Smelt",23.2,392,0.17,29,37.40000153,28,0.1504,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2013,8,"Lower",38.33428,-121.64733,"FLaSH",1352,"STN",2013-08-19,"719","304","Delta Smelt",25.8,507,0.23,38,NA,48,0.7427,"Y",0,0,0,0,0,0,0,0,5,0,0,146,0,0,0,0,3,0,1,0,0,0,0,0,0,0,88,0,0,17,15,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,13,0,0,30,43,7,2,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2072,"STN",2015-07-01,"719","7178","Delta Smelt",24,482,0.22,33,NA,47,0.6716,"Y",0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,23,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1231,"STN",2013-06-11,"719","51","Delta Smelt",21,408,0.181581225,28,NA,32,0.2121,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1279,"STN",2012-06-11,"719","5150","Delta Smelt",23.2,392,0.17,29,37.40000153,29,0.2029,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,"Lower",38.33428,-121.64733,"FLaSH",1356,"STN",2013-08-19,"719","305","Delta Smelt",25.8,507,0.23,38,NA,44,0.5746,"Y",0,0,0,0,0,0,0,1,0,0,0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137,0,0,3,30,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,13,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
2015,6,"Lower",38.33428,-121.64733,"FLaSH",2067,"STN",2015-06-18,"719","7173","Delta Smelt",22.6,185,0.08,44,34.20000076,29,0.1607,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1420,"STN",2012-06-25,"719","5202","Delta Smelt",20.5,388,0.17,32,31.29999924,29,0.1582,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2070,"STN",2015-07-01,"719","7176","Delta Smelt",24,482,0.22,33,NA,52,1.0085,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1342,"STN",2013-07-22,"719","198","Delta Smelt",23.3,512,0.23,25,NA,49,0.749,"Y",0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,10,2,9,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1234,"STN",2013-06-24,"719","101","Delta Smelt",20.9,432,0.19,31,NA,28,0.1456,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1344,"STN",2013-07-22,"719","202","Delta Smelt",23.3,512,0.23,25,NA,42,0.5058,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,9,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2073,"STN",2015-07-01,"719","7179","Delta Smelt",24,482,0.22,33,NA,44,0.6308,"Y",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,39,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1406,"STN",2012-06-25,"719","5210","Delta Smelt",20.5,388,0.17,32,31.29999924,41,0.4625,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,26,0,2,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0
2013,8,"Lower",38.33428,-121.64733,"FLaSH",1351,"STN",2013-08-19,"719","295","Delta Smelt",25.8,507,0.23,38,NA,42,0.507,"Y",0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,0,0,93,71,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1655,"STN",2014-06-02,"719","6","Delta Smelt",21.4,424,0.19,39,34.79999924,33,0.2653,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2068,"STN",2015-07-01,"719","7174","Delta Smelt",24,482,0.22,33,NA,43,NA,"Y",0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,43,0,0,17,2,18,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0
2015,6,"Lower",38.33428,-121.64733,"FLaSH",2066,"STN",2015-06-18,"719","7172","Delta Smelt",22.6,185,0.08,44,34.20000076,34,0.2852,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1232,"STN",2013-06-11,"719","53","Delta Smelt",21,408,0.18,28,NA,24,0.1103,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1402,"STN",2012-06-25,"719","5207","Delta Smelt",20.5,388,0.17,32,31.29999924,32,0.1927,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,1,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1415,"STN",2012-06-25,"719","5208","Delta Smelt",20.5,388,0.17,32,31.29999924,33,0.2446,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1233,"STN",2013-06-24,"719","100","Delta Smelt",20.9,432,0.19,31,NA,33,0.2255,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1277,"STN",2012-06-11,"719","5146","Delta Smelt",23.2,392,0.17,29,37.40000153,41,0.5174,"Y",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1227,"STN",2013-06-11,"719","47","Delta Smelt",21,408,0.18,28,NA,30,0.1641,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1654,"STN",2014-06-02,"719","4","Delta Smelt",21.4,424,0.19,39,34.79999924,36,0.3494,"Y",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,2,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1405,"STN",2012-06-25,"719","5211","Delta Smelt",20.5,388,0.17,32,31.29999924,41,0.4673,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1371,"STN",2013-07-22,"719","201","Delta Smelt",23.3,512,0.23,25,NA,36,0.3097,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,133,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2077,"STN",2015-07-01,"719","7183","Delta Smelt",24,482,0.22,33,NA,38,0.3586,"Y",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1278,"STN",2012-06-11,"719","5148","Delta Smelt",23.2,392,0.17,29,37.40000153,44,0.713,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,89,0,9,0,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1653,"STN",2014-06-02,"719","3","Delta Smelt",21.4,424,0.19,39,34.79999924,38,NA,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1652,"STN",2014-06-02,"719","2","Delta Smelt",21.4,424,0.19,39,34.79999924,41,0.4862,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1411,"STN",2012-06-25,"719","5206","Delta Smelt",20.5,388,0.17,32,31.29999924,39,0.4012,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1407,"STN",2012-06-25,"719","5209","Delta Smelt",20.5,388,0.17,32,31.29999924,32,0.2043,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1229,"STN",2013-06-11,"719","49","Delta Smelt",21,408,0.18,28,NA,26,0.1012,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2013,6,"Lower",38.33428,-121.64733,"FLaSH",1228,"STN",2013-06-11,"719","48","Delta Smelt",21,408,0.18,28,NA,30,0.1852,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,6,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0
2013,7,"Lower",38.33428,-121.64733,"FLaSH",1341,"STN",2013-07-22,"719","196","Delta Smelt",23.3,512,0.23,25,NA,50,0.9359,"Y",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,10,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1657,"STN",2014-06-02,"719","8","Delta Smelt",21.39999962,424,0.189213104,39,34.79999924,27,0.121,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1651,"STN",2014-06-02,"719","1","Delta Smelt",21.4,424,0.19,39,34.79999924,82,4.6015,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,63,1,16,0,0,0,0,0,0,0,0,0,37,0,13,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2075,"STN",2015-07-01,"719","7181","Delta Smelt",24,482,0.22,33,NA,55,1.3855,"Y",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,53,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2076,"STN",2015-07-01,"719","7182","Delta Smelt",24,482,0.22,33,NA,44,0.6898,"Y",0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,70,0,0,22,29,2,0,0,0,0,0,0,0,0,0,7,0,22,0,0,0,0,0,0,0
2015,7,"Lower",38.33428,-121.64733,"FLaSH",2074,"STN",2015-07-01,"719","7180","Delta Smelt",24,482,0.22,33,NA,54,1.2216,"Y",0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,57,0,0,14,10,7,0,1,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0
2012,6,"Lower",38.33428,-121.64733,"FLaSH",1412,"STN",2012-06-25,"719","5203","Delta Smelt",20.5,388,0.17,32,31.29999924,30,0.1468,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,"Lower",38.33428,-121.64733,"FLaSH",1687,"STN",2014-07-14,"719","147","Delta Smelt",23.7,419,0.19,37,29.89999962,37,0.398,"Y",0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,36,0,22,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,7,"Lower",38.33428,-121.64733,"FLaSH",1688,"STN",2014-07-14,"719","148","Delta Smelt",23.7,419,0.19,37,29.89999962,34,0.2917,"Y",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,25,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,"Lower",38.33428,-121.64733,"FLaSH",1656,"STN",2014-06-02,"719","7","Delta Smelt",21.39999962,424,0.189213104,39,34.79999924,31,0.1797,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,"Lower",38.23615,-121.67348,"FLaSH",1312,"STN",2013-06-11,"723","43","Delta Smelt",21.10000038,169,0.07070142,43,NA,23,0.1009,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,"Top",38.5377,-121.58468,"FLaSH",2469,"STN",2019-06-28,"795","7531","Delta Smelt",26,954,0.45,58,19.7,47,0.7689,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,"Middle",38.40462,-121.6156,"FLaSH",1302,"STN",2012-08-06,"797","5289","Delta Smelt",23.7,767,0.36,30,34.20000076,60,1.6974,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2014,6,"Middle",38.40462,-121.6156,"FLaSH",1660,"STN",2014-06-02,"797","16","Delta Smelt",21.2,773,0.36,32,36.40000153,26,0.1143,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,"Middle",38.40462,-121.6156,"FLaSH",48,"STN",2011-08-23,"797","1484","Delta Smelt",25.5,629,0.29,27,35.9,38,0.3698,"Y",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,2,60,0,0,2,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0
2012,8,"Middle",38.40462,-121.6156,"FLaSH",1399,"STN",2012-08-20,"797","5335","Delta Smelt",22.9,752,0.35,50,29.39999962,55,1.1279,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,109,0,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
2014,6,"Middle",38.40462,-121.6156,"FLaSH",1663,"STN",2014-06-02,"797","20","Delta Smelt",21.2,773,0.36,32,36.40000153,27,0.1453,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,6,"Middle",38.40462,-121.6156,"FLaSH",1376,"STN",2012-06-25,"797","5217","Delta Smelt",20.4,732,0.34,33,33.79999924,41,0.4907,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,17,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
